Image,Persons/Photos,Desktop/Windows/SlideViewer,Text/Logo in Image,Arrow/Annotation,Image Perspective/Quality,Additional (On-Slide) Overview,Additional Control Elements,Multi-Panel Image
images/TCGA_TCGA-B6-A0RS-01Z-00-DX1.F72B766D-FC49-4876-A93D-D88B05702267.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A2LO-01Z-00-DX1.A8C81E1E-B224-4CF4-83D4-FFB2F51A7002.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A3W5-01Z-00-DX1.522F702C-776E-45F1-84D3-1648DF04137C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1X7-01Z-00-DX1.3529AEED-2827-4D94-9A8B-32F116EE49D5.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A13Y-01Z-00-DX1.02321E77-A11E-41A5-95FE-BB897EA5CE58.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0SV-01Z-00-DX1.F5645E47-3540-4753-AF5D-F5709BD8DFC1.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A3Z5-01Z-00-DX3.BB83C7D4-F795-47E7-9A5C-7DBF0EB7FDAA.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A18G-01Z-00-DX1.DB2B5819-CE83-4E07-BD03-2CD9CF2E246C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A0A1-01Z-00-DX1.CA64E221-E2A8-42B5-B611-25B9FE5FB0B0.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A15S-01Z-00-DX1.77CFA95F-F1AE-41BD-BAF8-BCA6F0DFA3A3.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1IH-01Z-00-DX1.816F0C54-D87E-4E23-891B-98169F5B439B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A18V-01Z-00-DX1.7797760A-05CD-436E-97DA-31D6201F943B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A278-01Z-00-DX1.188B3FE0-7B20-401A-A6B7-8F1798018162.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0DH-01Z-00-DX1.968AA1FD-068C-4B90-8C95-85BF2EFC3E3F.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0DT-01Z-00-DX1.73AFCEBB-06B1-4870-ADA2-881511B1BE2D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A09T-01Z-00-DX1.4183BBA4-AF11-4602-9EC2-35083C34A393.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1JC-01Z-00-DX1.16D32FE8-4D76-4EEC-9739-D394087605BC.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0BL-01Z-00-DX1.D5A413B0-2141-4A6F-A671-6C5EA8641D25.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AN-A0FN-01Z-00-DX1.CAA3C2D0-7E74-48E5-ACB7-487434C7AAD2.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A3KD-01Z-00-DX1.E400D529-A0D1-4C78-AD5C-33EB0508B128.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AN-A0FV-01Z-00-DX1.C0D02946-FCDA-472D-895D-7ACF5C96B264.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-GM-A2DK-01Z-00-DX1.4F81A585-9549-454C-8E15-2E4545795460.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-GM-A3NY-01Z-00-DX1.BEED8B8F-5A1B-4CE2-BB5D-A7ED40551AE4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A3M7-01Z-00-DX1.846C75F1-2E7E-44F7-B21F-C246141558FA.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A24H-01Z-00-DX1.5CFC7E16-3F38-4531-968C-A4E4C9D00659.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1L8-01Z-00-DX1.842BF73D-2D64-4ABA-880D-DBE8F4C2AA19.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1XS-01Z-00-DX2.ED8BBDB4-CEA6-4E47-8214-4666F3CC6E44.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A142-01Z-00-DX1.F6D58989-9120-40C9-918D-6B1650C1A8E8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1XS-01Z-00-DX1.E5C78E5A-947C-499D-9E95-619FEEC63E69.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A08J-01Z-00-DX1.4607286A-033B-4C44-8306-50DB9C596166.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A1P5-01Z-00-DX1.B0D59A56-116E-48B3-BC90-237EA4B3F95B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1AZ-01Z-00-DX1.FE769F5F-385B-4DCF-819A-735C98D84FA8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A092-01Z-00-DX1.2A55EA0C-47CD-426B-9697-F2B761730585.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0RX-01Z-00-DX1.B4ABAFB9-6696-4F22-9468-DA56E1AD32D3.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AN-A0FK-01Z-00-DX1.8966A1D5-CE3A-4B08-A1F6-E613BEB1ABD1.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A137-01Z-00-DX1.87F3775D-A401-4D5E-843F-8FB1D4BE97F8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A2JT-01Z-00-DX1.49C2B936-3B1A-4014-8B43-26D483DEF53A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1LI-01Z-00-DX1.503dd2fa-23ef-4b11-8aab-301e069eaa88.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0DE-01Z-00-DX1.64A0340A-8146-48E8-AAF7-4035988B9152.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1LL-01Z-00-DX1.D1AA1613-902C-4579-9612-48A76042B0AE.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0IP-01Z-00-DX1.3723A250-AA4B-4AFE-A692-C1311E9BA268.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A259-01Z-00-DX1.7289CD72-CB74-41D4-B4AC-4EA5FDFEC666.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A09K-01Z-00-DX1.41B2DF5F-C0E1-43BB-BAA5-2946A9EC4650.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A1J1-01Z-00-DX1.FFC2D5DB-E6D0-4143-A1E7-0A2027846C8C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A8OQ-01Z-00-DX1.15946A44-711C-4765-AB46-5CFB7BD11E42.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A3E8-01Z-00-DX1.E185B2E4-3E16-4C66-90D7-FDB9A14BA00D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A26X-01Z-00-DX1.FBD86F91-BAD7-4484-8D50-202340FBF242.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-S3-A6ZF-01Z-00-DX1.E50205A0-63CA-49DE-8831-2A8916DEF403.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A73U-01Z-00-DX2.91F571C8-303C-463D-952C-263FAA5097DF.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0RQ-01Z-00-DX1.68B4F49D-9F81-4501-BC66-0349012077C8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1B0-01Z-00-DX1.4C50EC91-A62A-450E-88C0-7DCAB8E9724C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A1HJ-01Z-00-DX1.745159F1-85E7-4CC0-B088-E1CA91916FB8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A1FR-01Z-00-DX1.03E51FCD-DDF2-4924-827D-85A02280C9C7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A6SC-01Z-00-DX1.C2D50E7C-3AD0-4038-9A1C-CAE54A3FBE2F.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A54X-01Z-00-DX1.9BF3DE15-FA5A-459D-9B2E-8EB92F34228D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A3XY-01Z-00-DX1.E57FC9BF-411E-4028-AC10-8BCA5D0C8472.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A14P-01Z-00-DX1.663B02FF-C64B-41A6-8685-FD61CD76F9C6.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A1AN-01Z-00-DX1.1118F9FE-6DF2-4496-B102-D3A10D332EC0.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-S3-A6ZH-01Z-00-DX1.E728FF79-4921-436F-BFF5-5B782C0EEB9A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0BF-01Z-00-DX1.934DF984-9054-4B20-B85B-9CF94B8DC3D4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A15C-01Z-00-DX1.26E13415-1D37-43C7-9EBB-4411BE7FCE10.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A14W-01Z-00-DX1.2AF665A9-F582-4C41-B2B8-1982648CDEC7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1JT-01Z-00-DX2.8DB9BB5B-17F3-4D80-835D-872BA275FD3B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A3KC-01Z-00-DX1.2532878B-49E2-48D5-82D5-00730C90EEF8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A141-01Z-00-DX1.10F6EEB2-C920-43FF-B5A7-B5A651CBDBE3.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A7VB-01Z-00-DX1.62D7FDB3-280D-43B2-92EA-AB810384B0B7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A1AI-01Z-00-DX1.5EF2A589-4284-45CF-BF0C-169E3A85530C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A27B-01Z-00-DX1.5A8A14E8-6430-4147-9C71-805024E098CB.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A22G-01Z-00-DX1.2b47e321-7910-40ec-ad1c-c4e08ed26334.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0HY-01Z-00-DX1.D7A1BF42-F268-4220-B71B-354CE2AF32D8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A0TQ-01Z-00-DX1.2BEA298C-6B3D-4133-ADBC-769E62CEFFA0.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A1F5-01Z-00-DX1.9A1AA3BB-80B1-473D-B075-8D65A94C4E0B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A23H-01Z-00-DX1.8E0AE339-1047-4CA5-BFC5-37A3B10FD8B5.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A2LH-01Z-00-DX1.40D4FD67-FB13-46D9-A202-56A5791EA11C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A153-01Z-00-DX1.CA994467-E541-4131-A9FC-DCD9944F29C4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-LD-A74U-01Z-00-DX1.F3C1EBBB-4AED-49A9-A8D2-B6145E162BE4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-GM-A2DL-01Z-00-DX1.1CE6992E-B1CE-45AB-B2EB-75338B6FEE9D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A24K-01Z-00-DX1.3A56BAEC-484E-4F9B-BCB4-360ABF6DDB4B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A1LS-01Z-00-DX1.9a43a58a-df40-4375-8456-ef0071bc9eb9.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A8HQ-01Z-00-DX1.A08190B5-F17E-4057-9DBD-B2F34CAEAFDC.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A08Z-01Z-00-DX1.D0AADCA6-C27C-4FB8-89C1-94B5901146E7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-OL-A5D8-01Z-00-DX1.C0A75731-1DDC-4FAF-A2C5-2E2ECB23DC13.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1X6-01Z-00-DX1.ABF237D4-708C-46A5-AEF8-58712E5DCC04.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0RO-01Z-00-DX1.3ADBFF05-92CE-41B5-BD49-CB3CE5B74CC9.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AN-A0XU-01Z-00-DX1.6B0DD0FF-A20D-4BA2-8D48-FC357BA5313F.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0EX-01Z-00-DX1.F4C293E9-9BB2-48A1-8080-5F3082E219C5.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AQ-A04L-01Z-00-DX1.F35BF4DD-896A-43C2-8DA6-C67945C003BE.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1N5-01Z-00-DX1.94DE7B4B-3798-4CC2-8A64-77796A58821A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A15L-01Z-00-DX1.626032DC-D396-48E7-B888-DFEBCF7102FF.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A0U0-01Z-00-DX1.C8BECD9F-68D9-47B1-B31E-C1C6CAE456B6.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A1IZ-01Z-00-DX1.81D5544E-0A7D-4A92-A3B0-4F22CFB8BBB2.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1XA-01Z-00-DX1.36A807F0-2D35-4CE3-8A27-CC59181B1A3D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A154-01Z-00-DX1.01FC9B1A-8ECD-4467-9EDD-0B02E4AEEF72.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A5QN-01Z-00-DX1.BF92AA24-3D44-4FFA-BCC0-CDB934EC3BBC.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0WX-01Z-00-DX1.1C4F7BCC-8423-4941-9490-0F35038E1878.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A14Y-01Z-00-DX1.804A22A3-FD8D-4C8A-A766-48D28434DE22.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A62X-01Z-00-DX1.36FDC9AA-4EBE-40E6-92C2-8471049171A4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-LQ-A4E4-01Z-00-DX1.CF422C39-614F-4F14-813B-95BB7B171977.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A08S-01Z-00-DX1.C0E044C2-FC3F-4E3D-A779-A725FF375F21.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0WV-01Z-00-DX1.A8B9E114-A8CF-4389-B47C-2E1B842F7FF9.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1XV-01Z-00-DX1.D0D78B02-2A0D-4107-8083-D2FE1D3F1207.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A249-01Z-00-DX1.CA244384-FD89-44F6-8F94-A060A4C241CA.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0DV-01Z-00-DX1.2F0B5FB3-40F0-4D27-BFAC-390FB9A42B39.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A2FS-01Z-00-DX1.A01C9183-2AC8-456A-B5A6-85C5BB0361D8.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A23C-01Z-00-DX1.0E67C785-83D3-49AF-B600-FB5B909AE6ED.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AC-A5EI-01Z-00-DX1.A174D91A-730E-460C-AE73-46CA1E5B177B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A18P-01Z-00-DX1.C66642D3-BE44-4D65-B4AE-C1C3D959D22C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A18I-01Z-00-DX1.EE699DE3-EBF4-4AB4-8319-9911F027FA18.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AR-A5QM-01Z-00-DX1.A9017CED-FF57-4090-95B9-94DC91854347.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0YC-01Z-00-DX1.F01F2268-17D8-45FD-8917-FD89454D0709.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1RI-01Z-00-DX1.3259644B-0888-4B18-B16F-397D55167EAD.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-GM-A2DH-01Z-00-DX1.5790F15F-2A0F-4929-8FE4-18A557007989.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A09Q-01Z-00-DX1.C7240AFB-5971-4577-812C-A255C249001A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A09V-01Z-00-DX1.2D6731CA-5712-4EB8-8602-E53301BF4238.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A28Q-01Z-00-DX1.C6D1CA93-6B2A-4722-9270-5D56592D833D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-B6-A0I1-01Z-00-DX1.86BEC5E4-A2D1-4039-8D08-0598FA8BCC2B.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-AN-A0XS-01Z-00-DX1.B4D4B73E-2912-4B2E-B18A-FBC35F8160D3.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A7-A13G-01Z-00-DX1.C258C545-8C1F-41D4-846F-962A746CBDFB.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A093-01Z-00-DX1.1C8056D1-11CD-482D-9A23-3A9D1B4E63F0.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-EW-A1OZ-01Z-00-DX1.9639BB06-FF02-475F-A89D-773BE12721CC.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A0H3-01Z-00-DX1.C6D4DFB9-A4FA-40B2-90EF-75294CBC4523.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-BH-A5IZ-01Z-00-DX1.6C871030-82E1-463E-A67B-976A5F3DCDB2.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A1RH-01Z-00-DX1.CC9CEDCC-7BF2-4C96-A0F1-C98071DA2CD3.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E2-A2P6-01Z-00-DX1.9D8060AA-881F-49FF-AEF5-B40A3625A44A.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A1X5-01Z-00-DX1.81B10B43-0D99-44D0-A245-D652041B8FEE.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-A8-A09C-01Z-00-DX1.19E0C0E9-0ED6-4E3A-95FE-A5778F5DDBCD.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7.svs.jpg,False,False,False,False,False,False,False,False
images/TCGA_TCGA-D8-A3Z5-01Z-00-DX1.4DBF937F-623C-4212-8493-ECE3C8F555E3.svs.jpg,False,False,False,False,False,False,False,False
